Invoice ID,Vendor,Amount,Activity,Timestamp,Invoice Status,Resource
INV-2025-0118,Wonka Ingredients,709.43,Receive Invoice,2025-01-20T13:51:55Z,Received,Ben Okoro
INV-2025-0119,Wayne Utilities,310.92,Receive Invoice,2025-01-20T13:52:45Z,Received,Alice Chen
INV-2025-0076,Northwind Traders,3762.31,Cancel Invoice,2025-01-20T14:32:42Z,Cancelled,David Singh
INV-2025-0120,Umbrella Facilities,1517.61,Receive Invoice,2025-01-20T16:24:04Z,Received,Ben Okoro
INV-2025-0121,Wonka Ingredients,339.33,Receive Invoice,2025-01-20T16:43:53Z,Received,Alice Chen
INV-2025-0096,Initech Software,3418.94,Pay Invoice,2025-01-20T18:12:35Z,Paid,Payment Run
INV-2025-0092,Cyberdyne Systems,2866.70,Pay Invoice,2025-01-20T19:07:10Z,Paid,Payment Run
INV-2025-0095,Wonka Ingredients,4780.73,Pay Invoice,2025-01-20T19:25:40Z,Paid,Payment Run
INV-2025-0068,Wonka Ingredients,3337.11,Approve Invoice,2025-01-20T19:26:26Z,Approved,Emma Watts
INV-2025-0080,Vandelay Imports,4296.02,Schedule Payment,2025-01-20T21:40:33Z,Ready to Pay,Carla Reyes
INV-2025-0074,Umbrella Facilities,4491.79,Pay Invoice,2025-01-20T22:43:05Z,Paid,Payment Run
INV-2025-0089,Hooli Cloud,840.44,Approve Invoice,2025-01-21T00:18:24Z,Approved,Frank Muller
INV-2025-0068,Wonka Ingredients,374.54,Schedule Payment,2025-01-21T01:13:26Z,Ready to Pay,Ben Okoro
INV-2025-0081,Cyberdyne Systems,2142.27,Pay Invoice,2025-01-21T02:08:17Z,Paid,Payment Run
INV-2025-0110,Cyberdyne Systems,2304.00,Begin Review,2025-01-21T03:15:29Z,In Progress,David Singh
INV-2025-0039,Cyberdyne Systems,4336.31,Pay Invoice,2025-01-21T04:04:58Z,Paid,Payment Run
INV-2025-0059,Globex Logistics,4312.47,Reopen Invoice,2025-01-21T06:20:17Z,In Progress,Carla Reyes
INV-2025-0108,Globex Logistics,1185.82,Pay Invoice,2025-01-21T07:11:06Z,Paid,Payment Run
INV-2025-0075,Stark Industrial,2897.56,Resolve Dispute,2025-01-21T07:26:25Z,In Progress,Alice Chen
INV-2025-0055,Globex Logistics,3077.68,Pay Invoice,2025-01-21T07:59:55Z,Paid,Payment Run
INV-2025-0113,Northwind Traders,3799.21,Begin Review,2025-01-21T08:38:57Z,In Progress,Carla Reyes
INV-2025-0122,Stark Industrial,4282.95,Receive Invoice,2025-01-21T08:59:20Z,Received,Ben Okoro
INV-2025-0067,Wonka Ingredients,4099.20,Pay Invoice,2025-01-21T11:02:12Z,Paid,Payment Run
INV-2025-0040,Initech Software,1410.15,Pay Invoice,2025-01-21T11:33:21Z,Paid,Payment Run
INV-2025-0110,Cyberdyne Systems,4649.58,Schedule Payment,2025-01-21T11:34:29Z,Ready to Pay,David Singh
INV-2025-0122,Stark Industrial,3187.10,Begin Review,2025-01-21T12:21:20Z,In Progress,Ben Okoro
INV-2025-0123,Globex Logistics,1175.39,Receive Invoice,2025-01-21T12:28:53Z,Received,David Singh
INV-2025-0124,Globex Logistics,1825.54,Receive Invoice,2025-01-21T12:57:20Z,Received,David Singh
INV-2025-0125,Wonka Ingredients,4481.07,Receive Invoice,2025-01-21T13:51:17Z,Received,Carla Reyes
INV-2025-0101,Initech Software,4335.81,Pay Invoice,2025-01-21T14:19:38Z,Paid,Payment Run
INV-2025-0063,Wayne Utilities,3763.98,Pay Invoice,2025-01-21T14:33:23Z,Paid,Payment Run
INV-2025-0126,Initech Software,2224.93,Receive Invoice,2025-01-21T14:36:46Z,Received,David Singh
INV-2025-0113,Northwind Traders,1728.26,Approve Invoice,2025-01-21T14:37:57Z,Approved,Emma Watts
INV-2025-0071,Umbrella Facilities,1003.47,Pay Invoice,2025-01-21T15:18:30Z,Paid,Payment Run
INV-2025-0127,Stark Industrial,653.00,Receive Invoice,2025-01-21T15:28:56Z,Received,David Singh
INV-2025-0121,Wonka Ingredients,1246.81,Begin Review,2025-01-21T15:29:53Z,In Progress,Alice Chen
INV-2025-0085,Northwind Traders,2199.60,Pay Invoice,2025-01-21T16:27:30Z,Paid,Payment Run
INV-2025-0089,Hooli Cloud,1734.47,Schedule Payment,2025-01-21T16:53:24Z,Ready to Pay,Carla Reyes
INV-2025-0088,Acme Office Supplies,2168.36,Resolve Dispute,2025-01-21T17:33:36Z,In Progress,David Singh
INV-2025-0072,Initech Software,4282.35,Approve Invoice,2025-01-21T18:40:54Z,Approved,Frank Muller
INV-2025-0127,Stark Industrial,2025.18,Begin Review,2025-01-21T21:35:56Z,In Progress,David Singh
INV-2025-0111,Initech Software,2142.59,Begin Review,2025-01-21T22:27:22Z,In Progress,Ben Okoro
INV-2025-0090,Vandelay Imports,4473.42,Resume Review,2025-01-21T23:45:57Z,In Progress,Carla Reyes
INV-2025-0087,Wayne Utilities,683.63,Pay Invoice,2025-01-22T00:16:44Z,Paid,Payment Run
INV-2025-0109,Soylent Catering,2873.53,Begin Review,2025-01-22T00:21:25Z,In Progress,Carla Reyes
INV-2025-0120,Umbrella Facilities,2641.61,Begin Review,2025-01-22T00:44:04Z,In Progress,Ben Okoro
INV-2025-0113,Northwind Traders,3385.09,Schedule Payment,2025-01-22T00:45:57Z,Ready to Pay,Carla Reyes
INV-2025-0058,Wayne Utilities,2431.39,Pay Invoice,2025-01-22T01:08:48Z,Paid,Payment Run
INV-2025-0112,Acme Office Supplies,1575.62,Begin Review,2025-01-22T03:37:34Z,In Progress,Carla Reyes
INV-2025-0119,Wayne Utilities,2803.87,Begin Review,2025-01-22T03:37:45Z,In Progress,Alice Chen
INV-2025-0125,Wonka Ingredients,2430.82,Begin Review,2025-01-22T03:41:17Z,In Progress,Carla Reyes
INV-2025-0062,Northwind Traders,2918.10,Reopen Invoice,2025-01-22T05:42:02Z,In Progress,David Singh
INV-2025-0114,Umbrella Facilities,4296.97,Begin Review,2025-01-22T06:56:35Z,In Progress,Carla Reyes
INV-2025-0117,Umbrella Facilities,518.39,Begin Review,2025-01-22T08:05:26Z,In Progress,Alice Chen
INV-2025-0066,Initech Software,4209.78,Reopen Invoice,2025-01-22T08:44:11Z,In Progress,Ben Okoro
INV-2025-0128,Acme Office Supplies,3080.48,Receive Invoice,2025-01-22T09:17:44Z,Received,Carla Reyes
INV-2025-0129,Soylent Catering,1219.73,Receive Invoice,2025-01-22T10:11:28Z,Received,Carla Reyes
INV-2025-0115,Vandelay Imports,4114.91,Begin Review,2025-01-22T10:57:20Z,In Progress,Ben Okoro
INV-2025-0116,Globex Logistics,3543.69,Begin Review,2025-01-22T11:30:26Z,In Progress,Alice Chen
INV-2025-0102,Acme Office Supplies,3830.04,Resume Review,2025-01-22T12:09:15Z,In Progress,David Singh
INV-2025-0122,Stark Industrial,1495.68,Raise Dispute,2025-01-22T12:32:20Z,Disputed,Ben Okoro
INV-2025-0126,Initech Software,3980.17,Begin Review,2025-01-22T13:18:46Z,In Progress,David Singh
INV-2025-0124,Globex Logistics,3304.49,Begin Review,2025-01-22T13:30:20Z,In Progress,David Singh
INV-2025-0130,Soylent Catering,2674.45,Receive Invoice,2025-01-22T13:52:00Z,Received,David Singh
INV-2025-0131,Vandelay Imports,1963.05,Receive Invoice,2025-01-22T13:57:07Z,Received,Alice Chen
INV-2025-0132,Globex Logistics,4710.24,Receive Invoice,2025-01-22T14:05:59Z,Received,Carla Reyes
INV-2025-0072,Initech Software,3034.83,Schedule Payment,2025-01-22T14:07:54Z,Ready to Pay,Ben Okoro
INV-2025-0118,Wonka Ingredients,380.96,Begin Review,2025-01-22T14:16:55Z,In Progress,Ben Okoro
INV-2025-0133,Vandelay Imports,558.38,Receive Invoice,2025-01-22T14:32:37Z,Received,David Singh
INV-2025-0077,Vandelay Imports,3636.47,Pay Invoice,2025-01-22T15:12:51Z,Paid,Payment Run
INV-2025-0126,Initech Software,3052.06,Place On Hold,2025-01-22T15:37:46Z,On Hold,David Singh
INV-2025-0134,Globex Logistics,4248.76,Receive Invoice,2025-01-22T16:12:27Z,Received,Ben Okoro
INV-2025-0116,Globex Logistics,4102.62,Schedule Payment,2025-01-22T17:42:26Z,Ready to Pay,Alice Chen
INV-2025-0128,Acme Office Supplies,1846.67,Begin Review,2025-01-22T18:00:44Z,In Progress,Carla Reyes
INV-2025-0119,Wayne Utilities,3211.95,Approve Invoice,2025-01-22T18:06:45Z,Approved,Emma Watts
INV-2025-0123,Globex Logistics,1538.29,Begin Review,2025-01-22T19:04:53Z,In Progress,David Singh
INV-2025-0124,Globex Logistics,95.07,Approve Invoice,2025-01-22T19:22:20Z,Approved,Frank Muller
INV-2025-0097,Hooli Cloud,4177.50,Approve Invoice,2025-01-22T21:02:38Z,Approved,Frank Muller
INV-2025-0049,Umbrella Facilities,869.45,Pay Invoice,2025-01-22T23:36:48Z,Paid,Payment Run
INV-2025-0088,Acme Office Supplies,4133.09,Approve Invoice,2025-01-22T23:55:36Z,Approved,Emma Watts
INV-2025-0075,Stark Industrial,826.31,Approve Invoice,2025-01-23T00:02:25Z,Approved,Frank Muller
INV-2025-0120,Umbrella Facilities,2704.35,Approve Invoice,2025-01-23T01:08:04Z,Approved,Frank Muller
INV-2025-0125,Wonka Ingredients,1174.96,Approve Invoice,2025-01-23T01:17:17Z,Approved,Emma Watts
INV-2025-0088,Acme Office Supplies,3338.51,Schedule Payment,2025-01-23T02:29:36Z,Ready to Pay,David Singh
INV-2025-0129,Soylent Catering,3160.75,Begin Review,2025-01-23T02:54:28Z,In Progress,Carla Reyes
INV-2025-0097,Hooli Cloud,4603.92,Schedule Payment,2025-01-23T03:08:38Z,Ready to Pay,Carla Reyes
INV-2025-0124,Globex Logistics,2012.48,Schedule Payment,2025-01-23T04:01:20Z,Ready to Pay,David Singh
INV-2025-0100,Soylent Catering,3458.27,Pay Invoice,2025-01-23T04:19:43Z,Paid,Payment Run
INV-2025-0120,Umbrella Facilities,3896.44,Schedule Payment,2025-01-23T04:47:04Z,Ready to Pay,Ben Okoro
INV-2025-0090,Vandelay Imports,3920.21,Approve Invoice,2025-01-23T04:59:57Z,Approved,Frank Muller
INV-2025-0132,Globex Logistics,2925.92,Begin Review,2025-01-23T05:03:59Z,In Progress,Carla Reyes
INV-2025-0084,Northwind Traders,4118.03,Pay Invoice,2025-01-23T05:15:41Z,Paid,Payment Run
INV-2025-0054,Acme Office Supplies,4050.18,Pay Invoice,2025-01-23T06:35:46Z,Paid,Payment Run
INV-2025-0114,Umbrella Facilities,967.48,Approve Invoice,2025-01-23T07:00:35Z,Approved,Emma Watts
INV-2025-0125,Wonka Ingredients,2648.32,Schedule Payment,2025-01-23T07:33:17Z,Ready to Pay,Carla Reyes
INV-2025-0119,Wayne Utilities,2465.80,Schedule Payment,2025-01-23T08:02:45Z,Ready to Pay,Alice Chen
INV-2025-0135,Wonka Ingredients,243.90,Receive Invoice,2025-01-23T08:03:28Z,Received,Alice Chen
INV-2025-0133,Vandelay Imports,3401.09,Begin Review,2025-01-23T09:05:37Z,In Progress,David Singh
INV-2025-0127,Stark Industrial,2953.35,Cancel Invoice,2025-01-23T09:24:56Z,Cancelled,David Singh
INV-2025-0136,Vandelay Imports,1921.47,Receive Invoice,2025-01-23T09:30:57Z,Received,Ben Okoro
INV-2025-0137,Globex Logistics,2250.28,Receive Invoice,2025-01-23T11:32:46Z,Received,David Singh
INV-2025-0098,Vandelay Imports,975.83,Pay Invoice,2025-01-23T13:11:23Z,Paid,Payment Run
INV-2025-0138,Cyberdyne Systems,3221.02,Receive Invoice,2025-01-23T13:42:09Z,Received,Ben Okoro
INV-2025-0139,Wayne Utilities,1595.31,Receive Invoice,2025-01-23T13:51:28Z,Received,Carla Reyes
INV-2025-0128,Acme Office Supplies,2793.90,Approve Invoice,2025-01-23T13:57:44Z,Approved,Frank Muller
INV-2025-0140,Initech Software,3692.14,Receive Invoice,2025-01-23T14:16:45Z,Received,Alice Chen
INV-2025-0131,Vandelay Imports,4487.78,Begin Review,2025-01-23T14:25:07Z,In Progress,Alice Chen
INV-2025-0075,Stark Industrial,1997.15,Schedule Payment,2025-01-23T14:32:25Z,Ready to Pay,Alice Chen
INV-2025-0141,Cyberdyne Systems,4407.09,Receive Invoice,2025-01-23T14:41:08Z,Received,Ben Okoro
INV-2025-0112,Acme Office Supplies,1504.94,Place On Hold,2025-01-23T15:34:34Z,On Hold,Carla Reyes
INV-2025-0117,Umbrella Facilities,3295.70,Raise Dispute,2025-01-23T16:08:26Z,Disputed,Alice Chen
INV-2025-0068,Wonka Ingredients,526.92,Pay Invoice,2025-01-23T16:11:26Z,Paid,Payment Run
INV-2025-0105,Soylent Catering,1324.03,Resume Review,2025-01-23T16:38:16Z,In Progress,David Singh
INV-2025-0109,Soylent Catering,1910.12,Approve Invoice,2025-01-23T16:42:25Z,Approved,Frank Muller
INV-2025-0130,Soylent Catering,981.88,Begin Review,2025-01-23T17:23:00Z,In Progress,David Singh
INV-2025-0090,Vandelay Imports,3225.59,Schedule Payment,2025-01-23T19:05:57Z,Ready to Pay,Carla Reyes
INV-2025-0131,Vandelay Imports,4722.63,Schedule Payment,2025-01-23T19:49:07Z,Ready to Pay,Alice Chen
INV-2025-0111,Initech Software,4707.40,Approve Invoice,2025-01-23T20:29:22Z,Approved,Emma Watts
INV-2025-0116,Globex Logistics,858.21,Pay Invoice,2025-01-23T20:46:26Z,Paid,Payment Run
INV-2025-0132,Globex Logistics,1101.02,Schedule Payment,2025-01-23T21:31:59Z,Ready to Pay,Carla Reyes
INV-2025-0114,Umbrella Facilities,1280.29,Schedule Payment,2025-01-23T21:52:35Z,Ready to Pay,Carla Reyes
INV-2025-0138,Cyberdyne Systems,3185.56,Begin Review,2025-01-23T22:41:09Z,In Progress,Ben Okoro
INV-2025-0140,Initech Software,3552.04,Begin Review,2025-01-23T22:57:45Z,In Progress,Alice Chen
INV-2025-0103,Cyberdyne Systems,3109.38,Pay Invoice,2025-01-23T22:58:00Z,Paid,Payment Run
INV-2025-0104,Wayne Utilities,3062.12,Pay Invoice,2025-01-24T00:06:47Z,Paid,Payment Run
INV-2025-0134,Globex Logistics,4573.07,Begin Review,2025-01-24T01:06:27Z,In Progress,Ben Okoro
INV-2025-0089,Hooli Cloud,3225.29,Pay Invoice,2025-01-24T03:02:24Z,Paid,Payment Run
INV-2025-0118,Wonka Ingredients,3156.02,Approve Invoice,2025-01-24T03:26:55Z,Approved,Frank Muller
INV-2025-0141,Cyberdyne Systems,147.10,Begin Review,2025-01-24T04:45:08Z,In Progress,Ben Okoro
INV-2025-0123,Globex Logistics,256.43,Approve Invoice,2025-01-24T05:18:53Z,Approved,Emma Watts
INV-2025-0121,Wonka Ingredients,1952.83,Approve Invoice,2025-01-24T06:01:53Z,Approved,Frank Muller
INV-2025-0139,Wayne Utilities,1038.97,Begin Review,2025-01-24T06:42:28Z,In Progress,Carla Reyes
INV-2025-0082,Hooli Cloud,3822.27,Pay Invoice,2025-01-24T06:58:25Z,Paid,Payment Run
INV-2025-0133,Vandelay Imports,71.99,Place On Hold,2025-01-24T07:24:37Z,On Hold,David Singh
INV-2025-0109,Soylent Catering,774.43,Schedule Payment,2025-01-24T07:28:25Z,Ready to Pay,Carla Reyes
INV-2025-0142,Globex Logistics,4218.99,Receive Invoice,2025-01-24T08:21:08Z,Received,Carla Reyes
INV-2025-0128,Acme Office Supplies,1908.88,Schedule Payment,2025-01-24T09:12:44Z,Ready to Pay,Carla Reyes
INV-2025-0143,Wayne Utilities,4223.26,Receive Invoice,2025-01-24T09:48:26Z,Received,Ben Okoro
INV-2025-0141,Cyberdyne Systems,2445.06,Raise Dispute,2025-01-24T10:11:08Z,Disputed,Ben Okoro
INV-2025-0144,Wonka Ingredients,2032.33,Receive Invoice,2025-01-24T11:19:45Z,Received,Ben Okoro
INV-2025-0135,Wonka Ingredients,4550.37,Begin Review,2025-01-24T11:23:28Z,In Progress,Alice Chen
INV-2025-0140,Initech Software,3608.10,Approve Invoice,2025-01-24T13:28:45Z,Approved,Emma Watts
INV-2025-0110,Cyberdyne Systems,2101.00,Pay Invoice,2025-01-24T13:44:29Z,Paid,Payment Run
INV-2025-0135,Wonka Ingredients,1548.30,Schedule Payment,2025-01-24T14:15:28Z,Ready to Pay,Alice Chen
INV-2025-0145,Wonka Ingredients,211.81,Receive Invoice,2025-01-24T14:16:58Z,Received,Alice Chen
INV-2025-0134,Globex Logistics,1629.98,Schedule Payment,2025-01-24T14:53:27Z,Ready to Pay,Ben Okoro
INV-2025-0146,Umbrella Facilities,3623.48,Receive Invoice,2025-01-24T14:54:36Z,Received,Alice Chen
INV-2025-0147,Wonka Ingredients,2294.63,Receive Invoice,2025-01-24T16:12:49Z,Received,Ben Okoro
INV-2025-0148,Wonka Ingredients,1657.63,Receive Invoice,2025-01-24T16:14:15Z,Received,Alice Chen
INV-2025-0111,Initech Software,1057.83,Schedule Payment,2025-01-24T16:23:22Z,Ready to Pay,Ben Okoro
INV-2025-0115,Vandelay Imports,2578.15,Approve Invoice,2025-01-24T16:31:20Z,Approved,Frank Muller
INV-2025-0149,Umbrella Facilities,4385.11,Receive Invoice,2025-01-24T16:51:15Z,Received,Alice Chen
INV-2025-0144,Wonka Ingredients,3522.07,Begin Review,2025-01-24T17:53:45Z,In Progress,Ben Okoro
INV-2025-0136,Vandelay Imports,625.19,Begin Review,2025-01-24T19:44:57Z,In Progress,Ben Okoro
INV-2025-0138,Cyberdyne Systems,2742.92,Approve Invoice,2025-01-24T19:52:09Z,Approved,Emma Watts
INV-2025-0112,Acme Office Supplies,3218.36,Resume Review,2025-01-24T21:48:34Z,In Progress,Carla Reyes
INV-2025-0126,Initech Software,4081.22,Resume Review,2025-01-24T22:32:46Z,In Progress,David Singh
INV-2025-0118,Wonka Ingredients,3750.96,Schedule Payment,2025-01-24T22:43:55Z,Ready to Pay,Ben Okoro
INV-2025-0138,Cyberdyne Systems,1803.02,Schedule Payment,2025-01-25T01:07:09Z,Ready to Pay,Ben Okoro
INV-2025-0136,Vandelay Imports,378.42,Approve Invoice,2025-01-25T01:49:57Z,Approved,Emma Watts
INV-2025-0102,Acme Office Supplies,4777.19,Approve Invoice,2025-01-25T02:54:15Z,Approved,Frank Muller
INV-2025-0115,Vandelay Imports,3896.70,Schedule Payment,2025-01-25T03:22:20Z,Ready to Pay,Ben Okoro
INV-2025-0137,Globex Logistics,4115.31,Begin Review,2025-01-25T04:27:46Z,In Progress,David Singh
INV-2025-0145,Wonka Ingredients,2462.44,Begin Review,2025-01-25T05:13:58Z,In Progress,Alice Chen
INV-2025-0148,Wonka Ingredients,3730.65,Begin Review,2025-01-25T06:44:15Z,In Progress,Alice Chen
INV-2025-0146,Umbrella Facilities,4030.94,Begin Review,2025-01-25T07:42:36Z,In Progress,Alice Chen
INV-2025-0102,Acme Office Supplies,1127.02,Schedule Payment,2025-01-25T08:18:15Z,Ready to Pay,David Singh
INV-2025-0129,Soylent Catering,1186.38,Approve Invoice,2025-01-25T09:24:28Z,Approved,Emma Watts
INV-2025-0114,Umbrella Facilities,2575.64,Pay Invoice,2025-01-25T11:12:35Z,Paid,Payment Run
INV-2025-0149,Umbrella Facilities,3846.94,Begin Review,2025-01-25T11:31:15Z,In Progress,Alice Chen
INV-2025-0097,Hooli Cloud,3908.69,Pay Invoice,2025-01-25T11:52:38Z,Paid,Payment Run
INV-2025-0111,Initech Software,2127.09,Pay Invoice,2025-01-25T13:37:22Z,Paid,Payment Run
INV-2025-0109,Soylent Catering,2284.18,Pay Invoice,2025-01-25T17:39:25Z,Paid,Payment Run
INV-2025-0133,Vandelay Imports,4585.91,Cancel Invoice,2025-01-25T17:54:37Z,Cancelled,David Singh
INV-2025-0105,Soylent Catering,1029.04,Approve Invoice,2025-01-25T19:49:16Z,Approved,Frank Muller
INV-2025-0136,Vandelay Imports,4472.02,Schedule Payment,2025-01-25T19:50:57Z,Ready to Pay,Ben Okoro
INV-2025-0144,Wonka Ingredients,3725.75,Raise Dispute,2025-01-25T20:51:45Z,Disputed,Ben Okoro
INV-2025-0130,Soylent Catering,1297.38,Approve Invoice,2025-01-25T21:10:00Z,Approved,Emma Watts
INV-2025-0143,Wayne Utilities,192.46,Begin Review,2025-01-25T23:30:26Z,In Progress,Ben Okoro
INV-2025-0129,Soylent Catering,4762.07,Schedule Payment,2025-01-25T23:42:28Z,Ready to Pay,Carla Reyes
INV-2025-0072,Initech Software,3827.19,Pay Invoice,2025-01-26T00:23:54Z,Paid,Payment Run
INV-2025-0148,Wonka Ingredients,146.97,Approve Invoice,2025-01-26T01:28:15Z,Approved,Emma Watts
INV-2025-0105,Soylent Catering,4051.87,Schedule Payment,2025-01-26T02:11:16Z,Ready to Pay,David Singh
INV-2025-0142,Globex Logistics,4035.59,Begin Review,2025-01-26T03:40:08Z,In Progress,Carla Reyes
INV-2025-0124,Globex Logistics,1649.54,Pay Invoice,2025-01-26T06:25:20Z,Paid,Payment Run
INV-2025-0115,Vandelay Imports,3088.23,Pay Invoice,2025-01-26T07:15:20Z,Paid,Payment Run
INV-2025-0146,Umbrella Facilities,1830.55,Cancel Invoice,2025-01-26T10:31:36Z,Cancelled,Alice Chen
INV-2025-0112,Acme Office Supplies,1840.89,Approve Invoice,2025-01-26T12:00:34Z,Approved,Frank Muller
INV-2025-0148,Wonka Ingredients,4184.11,Schedule Payment,2025-01-26T13:04:15Z,Ready to Pay,Alice Chen
INV-2025-0125,Wonka Ingredients,852.22,Pay Invoice,2025-01-26T13:36:17Z,Paid,Payment Run
INV-2025-0113,Northwind Traders,123.47,Pay Invoice,2025-01-26T14:30:57Z,Paid,Payment Run
INV-2025-0147,Wonka Ingredients,1997.20,Begin Review,2025-01-26T14:50:49Z,In Progress,Ben Okoro
INV-2025-0149,Umbrella Facilities,3719.83,Place On Hold,2025-01-26T15:24:15Z,On Hold,Alice Chen
INV-2025-0145,Wonka Ingredients,3434.76,Cancel Invoice,2025-01-26T21:13:58Z,Cancelled,Alice Chen
INV-2025-0141,Cyberdyne Systems,3411.35,Resolve Dispute,2025-01-26T21:34:08Z,In Progress,Ben Okoro
INV-2025-0137,Globex Logistics,1345.43,Approve Invoice,2025-01-26T22:46:46Z,Approved,Emma Watts
INV-2025-0075,Stark Industrial,1519.83,Pay Invoice,2025-01-26T23:11:25Z,Paid,Payment Run
INV-2025-0142,Globex Logistics,3150.07,Approve Invoice,2025-01-27T00:42:08Z,Approved,Emma Watts
INV-2025-0122,Stark Industrial,368.51,Resolve Dispute,2025-01-27T01:37:20Z,In Progress,Ben Okoro
INV-2025-0137,Globex Logistics,1336.08,Schedule Payment,2025-01-27T03:47:46Z,Ready to Pay,David Singh
INV-2025-0142,Globex Logistics,2784.54,Schedule Payment,2025-01-27T03:54:08Z,Ready to Pay,Carla Reyes
INV-2025-0126,Initech Software,3131.21,Approve Invoice,2025-01-27T05:21:46Z,Approved,Frank Muller
INV-2025-0080,Vandelay Imports,3031.49,Pay Invoice,2025-01-27T06:31:33Z,Paid,Payment Run
INV-2025-0120,Umbrella Facilities,2499.29,Pay Invoice,2025-01-27T07:01:04Z,Paid,Payment Run
INV-2025-0112,Acme Office Supplies,3262.83,Schedule Payment,2025-01-27T07:54:34Z,Ready to Pay,Carla Reyes
INV-2025-0150,Hooli Cloud,2885.03,Receive Invoice,2025-01-27T08:30:29Z,Received,Alice Chen
INV-2025-0151,Initech Software,2752.33,Receive Invoice,2025-01-27T09:21:04Z,Received,Ben Okoro
INV-2025-0152,Wayne Utilities,4194.30,Receive Invoice,2025-01-27T09:57:18Z,Received,Carla Reyes
INV-2025-0126,Initech Software,3498.70,Schedule Payment,2025-01-27T10:53:46Z,Ready to Pay,David Singh
INV-2025-0153,Acme Office Supplies,1593.25,Receive Invoice,2025-01-27T11:32:46Z,Received,Carla Reyes
INV-2025-0154,Initech Software,4508.46,Receive Invoice,2025-01-27T11:40:07Z,Received,Carla Reyes
INV-2025-0123,Globex Logistics,956.75,Pay Invoice,2025-01-27T11:51:53Z,Paid,Payment Run
INV-2025-0139,Wayne Utilities,3600.41,Cancel Invoice,2025-01-27T12:15:28Z,Cancelled,Carla Reyes
INV-2025-0155,Acme Office Supplies,1038.62,Receive Invoice,2025-01-27T12:30:45Z,Received,David Singh
INV-2025-0156,Hooli Cloud,4697.67,Receive Invoice,2025-01-27T12:59:27Z,Received,Alice Chen
INV-2025-0119,Wayne Utilities,122.38,Pay Invoice,2025-01-27T13:05:45Z,Paid,Payment Run
INV-2025-0157,Cyberdyne Systems,1891.64,Receive Invoice,2025-01-27T13:17:06Z,Received,Alice Chen
INV-2025-0158,Wonka Ingredients,1011.37,Receive Invoice,2025-01-27T14:22:58Z,Received,Alice Chen
INV-2025-0159,Wonka Ingredients,3138.38,Receive Invoice,2025-01-27T16:39:17Z,Received,Alice Chen
INV-2025-0134,Globex Logistics,3466.65,Pay Invoice,2025-01-27T17:03:27Z,Paid,Payment Run
INV-2025-0141,Cyberdyne Systems,2281.07,Approve Invoice,2025-01-27T20:19:08Z,Approved,Frank Muller
INV-2025-0088,Acme Office Supplies,2236.24,Pay Invoice,2025-01-27T21:42:36Z,Paid,Payment Run
INV-2025-0147,Wonka Ingredients,827.20,Approve Invoice,2025-01-27T21:46:49Z,Approved,Frank Muller
INV-2025-0121,Wonka Ingredients,4556.30,Pay Invoice,2025-01-27T22:23:53Z,Paid,Payment Run
INV-2025-0105,Soylent Catering,4257.81,Pay Invoice,2025-01-27T23:59:16Z,Paid,Payment Run
INV-2025-0151,Initech Software,4113.67,Begin Review,2025-01-28T02:10:04Z,In Progress,Ben Okoro
INV-2025-0112,Acme Office Supplies,251.34,Pay Invoice,2025-01-28T05:42:34Z,Paid,Payment Run
INV-2025-0126,Initech Software,1349.52,Pay Invoice,2025-01-28T06:03:46Z,Paid,Payment Run
INV-2025-0117,Umbrella Facilities,1657.69,Resolve Dispute,2025-01-28T06:31:26Z,In Progress,Alice Chen
INV-2025-0128,Acme Office Supplies,843.00,Pay Invoice,2025-01-28T06:35:44Z,Paid,Payment Run
INV-2025-0160,Hooli Cloud,4493.74,Receive Invoice,2025-01-28T08:58:44Z,Received,Carla Reyes
INV-2025-0159,Wonka Ingredients,3972.85,Begin Review,2025-01-28T09:06:17Z,In Progress,Alice Chen
INV-2025-0161,Vandelay Imports,2618.79,Receive Invoice,2025-01-28T09:20:24Z,Received,Alice Chen
INV-2025-0118,Wonka Ingredients,2038.98,Pay Invoice,2025-01-28T09:25:55Z,Paid,Payment Run
INV-2025-0155,Acme Office Supplies,632.67,Begin Review,2025-01-28T10:21:45Z,In Progress,David Singh
INV-2025-0162,Soylent Catering,1512.90,Receive Invoice,2025-01-28T10:59:20Z,Received,Alice Chen
INV-2025-0154,Initech Software,4283.19,Begin Review,2025-01-28T11:55:07Z,In Progress,Carla Reyes
INV-2025-0163,Acme Office Supplies,1974.89,Receive Invoice,2025-01-28T12:00:17Z,Received,Carla Reyes
INV-2025-0152,Wayne Utilities,2416.35,Begin Review,2025-01-28T12:09:18Z,In Progress,Carla Reyes
INV-2025-0164,Wayne Utilities,3264.26,Receive Invoice,2025-01-28T12:27:01Z,Received,David Singh
INV-2025-0129,Soylent Catering,211.39,Pay Invoice,2025-01-28T12:43:28Z,Paid,Payment Run
INV-2025-0141,Cyberdyne Systems,1043.64,Schedule Payment,2025-01-28T12:46:08Z,Ready to Pay,Ben Okoro
INV-2025-0165,Soylent Catering,543.66,Receive Invoice,2025-01-28T12:53:57Z,Received,Ben Okoro
INV-2025-0142,Globex Logistics,4010.67,Pay Invoice,2025-01-28T15:07:08Z,Paid,Payment Run
INV-2025-0165,Soylent Catering,580.52,Begin Review,2025-01-28T15:54:57Z,In Progress,Ben Okoro
