Ticket ID,Channel,Priority,Activity,Timestamp,Agent
TKT-2026-0098,Email,Medium,Triage,2026-02-16T08:41:17Z,Ingrid Nilsen
TKT-2026-0098,Email,Medium,Assign,2026-02-16T09:04:17Z,Ingrid Nilsen
TKT-2026-0099,Chat,High,Log Ticket,2026-02-16T10:01:18Z,Mo Farah
TKT-2026-0097,Chat,Low,Triage,2026-02-16T10:02:19Z,Ingrid Nilsen
TKT-2026-0061,Email,Low,Resolve,2026-02-16T10:09:18Z,Mo Farah
TKT-2026-0100,Email,Medium,Log Ticket,2026-02-16T10:09:51Z,Mo Farah
TKT-2026-0101,Portal,Critical,Log Ticket,2026-02-16T10:56:49Z,Sam Cole
TKT-2026-0102,Phone,Critical,Log Ticket,2026-02-16T11:41:09Z,Grace Lee
TKT-2026-0072,Portal,Medium,Close,2026-02-16T11:57:20Z,Mo Farah
TKT-2026-0099,Chat,High,Triage,2026-02-16T12:08:18Z,Mo Farah
TKT-2026-0100,Email,Medium,Triage,2026-02-16T12:15:51Z,Mo Farah
TKT-2026-0061,Email,Low,Close,2026-02-16T12:30:18Z,Mo Farah
TKT-2026-0102,Phone,Critical,Triage,2026-02-16T12:59:09Z,Grace Lee
TKT-2026-0101,Portal,Critical,Triage,2026-02-16T13:28:49Z,Sam Cole
TKT-2026-0097,Chat,Low,Assign,2026-02-16T13:35:19Z,Ingrid Nilsen
TKT-2026-0101,Portal,Critical,Assign,2026-02-16T13:50:49Z,Sam Cole
TKT-2026-0100,Email,Medium,Assign,2026-02-16T14:25:51Z,Mo Farah
TKT-2026-0103,Phone,Low,Log Ticket,2026-02-16T14:44:26Z,Grace Lee
TKT-2026-0098,Email,Medium,Investigate,2026-02-16T15:10:17Z,Ingrid Nilsen
TKT-2026-0063,Email,Medium,Resolve,2026-02-16T15:17:05Z,Grace Lee
TKT-2026-0102,Phone,Critical,Assign,2026-02-16T15:21:09Z,Grace Lee
TKT-2026-0103,Phone,Low,Triage,2026-02-16T15:45:26Z,Grace Lee
TKT-2026-0103,Phone,Low,Assign,2026-02-16T15:59:26Z,Grace Lee
TKT-2026-0099,Chat,High,Assign,2026-02-16T16:16:18Z,Mo Farah
TKT-2026-0104,Chat,Low,Log Ticket,2026-02-16T17:05:21Z,Grace Lee
TKT-2026-0099,Chat,High,Investigate,2026-02-16T17:36:18Z,Mo Farah
TKT-2026-0105,Portal,Medium,Log Ticket,2026-02-16T18:27:52Z,Mo Farah
TKT-2026-0105,Portal,Medium,Triage,2026-02-16T18:33:52Z,Mo Farah
TKT-2026-0106,Chat,Low,Log Ticket,2026-02-16T18:45:36Z,Ingrid Nilsen
TKT-2026-0106,Chat,Low,Triage,2026-02-16T18:53:36Z,Ingrid Nilsen
TKT-2026-0107,Chat,Critical,Log Ticket,2026-02-16T18:55:46Z,Grace Lee
TKT-2026-0102,Phone,Critical,Investigate,2026-02-16T19:03:09Z,Grace Lee
TKT-2026-0063,Email,Medium,Close,2026-02-16T19:50:05Z,Grace Lee
TKT-2026-0107,Chat,Critical,Triage,2026-02-16T19:51:46Z,Grace Lee
TKT-2026-0104,Chat,Low,Triage,2026-02-16T20:03:21Z,Grace Lee
TKT-2026-0107,Chat,Critical,Assign,2026-02-16T20:53:46Z,Grace Lee
TKT-2026-0106,Chat,Low,Assign,2026-02-16T21:00:36Z,Ingrid Nilsen
TKT-2026-0097,Chat,Low,Investigate,2026-02-16T21:08:19Z,Ingrid Nilsen
TKT-2026-0098,Email,Medium,Escalate,2026-02-16T21:14:17Z,Ingrid Nilsen
TKT-2026-0101,Portal,Critical,Investigate,2026-02-16T21:26:49Z,Sam Cole
TKT-2026-0100,Email,Medium,Investigate,2026-02-16T21:39:51Z,Mo Farah
TKT-2026-0103,Phone,Low,Investigate,2026-02-16T23:58:26Z,Grace Lee
TKT-2026-0104,Chat,Low,Assign,2026-02-17T00:25:21Z,Grace Lee
TKT-2026-0105,Portal,Medium,Resolve,2026-02-17T01:49:52Z,Mo Farah
TKT-2026-0104,Chat,Low,Investigate,2026-02-17T01:57:21Z,Grace Lee
TKT-2026-0101,Portal,Critical,Escalate,2026-02-17T03:14:49Z,Sam Cole
TKT-2026-0107,Chat,Critical,Investigate,2026-02-17T03:49:46Z,Grace Lee
TKT-2026-0106,Chat,Low,Investigate,2026-02-17T04:37:36Z,Ingrid Nilsen
TKT-2026-0102,Phone,Critical,Escalate,2026-02-17T05:30:09Z,Grace Lee
TKT-2026-0100,Email,Medium,Resolve,2026-02-17T05:47:51Z,Mo Farah
TKT-2026-0099,Chat,High,Escalate,2026-02-17T05:49:18Z,Mo Farah
TKT-2026-0103,Phone,Low,Resolve,2026-02-17T05:57:26Z,Grace Lee
TKT-2026-0105,Portal,Medium,Close,2026-02-17T07:03:52Z,Mo Farah
TKT-2026-0108,Email,High,Log Ticket,2026-02-17T08:54:46Z,Mo Farah
TKT-2026-0097,Chat,Low,Resolve,2026-02-17T10:23:19Z,Ingrid Nilsen
TKT-2026-0101,Portal,Critical,Resolve,2026-02-17T10:38:49Z,Sam Cole
TKT-2026-0097,Chat,Low,Close,2026-02-17T10:42:19Z,Ingrid Nilsen
TKT-2026-0108,Email,High,Triage,2026-02-17T11:32:46Z,Mo Farah
TKT-2026-0109,Email,Critical,Log Ticket,2026-02-17T11:57:00Z,Ravi Patel
TKT-2026-0101,Portal,Critical,Close,2026-02-17T11:59:49Z,Sam Cole
TKT-2026-0109,Email,Critical,Triage,2026-02-17T12:08:00Z,Ravi Patel
TKT-2026-0110,Chat,Low,Log Ticket,2026-02-17T12:22:30Z,Ingrid Nilsen
TKT-2026-0106,Chat,Low,Resolve,2026-02-17T12:27:36Z,Ingrid Nilsen
TKT-2026-0100,Email,Medium,Close,2026-02-17T12:38:51Z,Mo Farah
TKT-2026-0109,Email,Critical,Assign,2026-02-17T12:56:00Z,Ravi Patel
TKT-2026-0110,Chat,Low,Triage,2026-02-17T13:05:30Z,Ingrid Nilsen
TKT-2026-0104,Chat,Low,Resolve,2026-02-17T13:49:21Z,Grace Lee
TKT-2026-0103,Phone,Low,Close,2026-02-17T14:29:26Z,Grace Lee
TKT-2026-0111,Chat,High,Log Ticket,2026-02-17T14:39:19Z,Grace Lee
TKT-2026-0111,Chat,High,Triage,2026-02-17T15:27:19Z,Grace Lee
TKT-2026-0108,Email,High,Resolve,2026-02-17T15:43:46Z,Mo Farah
TKT-2026-0112,Chat,Medium,Log Ticket,2026-02-17T16:56:19Z,Ravi Patel
TKT-2026-0113,Chat,Low,Log Ticket,2026-02-17T17:00:39Z,Ingrid Nilsen
TKT-2026-0106,Chat,Low,Close,2026-02-17T17:13:36Z,Ingrid Nilsen
TKT-2026-0113,Chat,Low,Triage,2026-02-17T17:42:39Z,Ingrid Nilsen
TKT-2026-0112,Chat,Medium,Triage,2026-02-17T18:02:19Z,Ravi Patel
TKT-2026-0111,Chat,High,Assign,2026-02-17T18:23:19Z,Grace Lee
TKT-2026-0104,Chat,Low,Close,2026-02-17T18:48:21Z,Grace Lee
TKT-2026-0112,Chat,Medium,Assign,2026-02-17T19:44:19Z,Ravi Patel
TKT-2026-0113,Chat,Low,Assign,2026-02-17T19:59:39Z,Ingrid Nilsen
TKT-2026-0107,Chat,Critical,Resolve,2026-02-17T20:20:46Z,Grace Lee
TKT-2026-0109,Email,Critical,Investigate,2026-02-17T20:46:00Z,Ravi Patel
TKT-2026-0111,Chat,High,Investigate,2026-02-17T21:02:19Z,Grace Lee
TKT-2026-0108,Email,High,Close,2026-02-17T22:30:46Z,Mo Farah
TKT-2026-0109,Email,Critical,Resolve,2026-02-17T22:36:00Z,Ravi Patel
TKT-2026-0110,Chat,Low,Resolve,2026-02-17T23:24:30Z,Ingrid Nilsen
TKT-2026-0113,Chat,Low,Investigate,2026-02-17T23:37:39Z,Ingrid Nilsen
TKT-2026-0111,Chat,High,Escalate,2026-02-18T00:24:19Z,Grace Lee
TKT-2026-0112,Chat,Medium,Investigate,2026-02-18T01:11:19Z,Ravi Patel
TKT-2026-0110,Chat,Low,Close,2026-02-18T01:28:30Z,Ingrid Nilsen
TKT-2026-0107,Chat,Critical,Close,2026-02-18T01:41:46Z,Grace Lee
TKT-2026-0112,Chat,Medium,Resolve,2026-02-18T02:29:19Z,Ravi Patel
TKT-2026-0113,Chat,Low,Resolve,2026-02-18T02:31:39Z,Ingrid Nilsen
TKT-2026-0111,Chat,High,Resolve,2026-02-18T05:56:19Z,Grace Lee
TKT-2026-0112,Chat,Medium,Close,2026-02-18T06:06:19Z,Ravi Patel
TKT-2026-0109,Email,Critical,Close,2026-02-18T06:08:00Z,Ravi Patel
TKT-2026-0102,Phone,Critical,Resolve,2026-02-18T08:00:09Z,Grace Lee
TKT-2026-0114,Portal,Critical,Log Ticket,2026-02-18T08:54:45Z,Ingrid Nilsen
TKT-2026-0113,Chat,Low,Close,2026-02-18T09:15:39Z,Ingrid Nilsen
TKT-2026-0114,Portal,Critical,Triage,2026-02-18T10:28:45Z,Ingrid Nilsen
TKT-2026-0115,Phone,High,Log Ticket,2026-02-18T10:32:09Z,Sam Cole
TKT-2026-0114,Portal,Critical,Assign,2026-02-18T13:23:45Z,Ingrid Nilsen
TKT-2026-0115,Phone,High,Triage,2026-02-18T13:28:09Z,Sam Cole
TKT-2026-0116,Email,High,Log Ticket,2026-02-18T13:57:42Z,Mo Farah
TKT-2026-0117,Email,Low,Log Ticket,2026-02-18T14:06:52Z,Grace Lee
TKT-2026-0116,Email,High,Triage,2026-02-18T14:30:42Z,Mo Farah
TKT-2026-0111,Chat,High,Close,2026-02-18T14:42:19Z,Grace Lee
TKT-2026-0117,Email,Low,Triage,2026-02-18T15:05:52Z,Grace Lee
TKT-2026-0102,Phone,Critical,Close,2026-02-18T15:31:09Z,Grace Lee
TKT-2026-0099,Chat,High,Resolve,2026-02-18T15:54:18Z,Mo Farah
TKT-2026-0099,Chat,High,Close,2026-02-18T16:00:18Z,Mo Farah
TKT-2026-0114,Portal,Critical,Investigate,2026-02-18T16:47:45Z,Ingrid Nilsen
TKT-2026-0115,Phone,High,Assign,2026-02-18T17:09:09Z,Sam Cole
TKT-2026-0098,Email,Medium,Resolve,2026-02-18T17:28:17Z,Ingrid Nilsen
TKT-2026-0117,Email,Low,Assign,2026-02-18T17:44:52Z,Grace Lee
TKT-2026-0118,Chat,Medium,Log Ticket,2026-02-18T18:38:46Z,Ravi Patel
TKT-2026-0117,Email,Low,Investigate,2026-02-18T18:44:52Z,Grace Lee
TKT-2026-0115,Phone,High,Investigate,2026-02-18T19:00:09Z,Sam Cole
TKT-2026-0118,Chat,Medium,Triage,2026-02-18T21:22:46Z,Ravi Patel
TKT-2026-0114,Portal,Critical,Escalate,2026-02-18T22:33:45Z,Ingrid Nilsen
TKT-2026-0098,Email,Medium,Close,2026-02-18T22:52:17Z,Ingrid Nilsen
TKT-2026-0116,Email,High,Resolve,2026-02-19T00:54:42Z,Mo Farah
TKT-2026-0118,Chat,Medium,Resolve,2026-02-19T04:58:46Z,Ravi Patel
TKT-2026-0117,Email,Low,Resolve,2026-02-19T06:31:52Z,Grace Lee
TKT-2026-0119,Chat,Medium,Log Ticket,2026-02-19T07:40:47Z,Grace Lee
TKT-2026-0116,Email,High,Close,2026-02-19T08:33:42Z,Mo Farah
TKT-2026-0119,Chat,Medium,Triage,2026-02-19T09:11:47Z,Grace Lee
TKT-2026-0117,Email,Low,Close,2026-02-19T09:58:52Z,Grace Lee
TKT-2026-0120,Chat,High,Log Ticket,2026-02-19T11:09:27Z,Ingrid Nilsen
TKT-2026-0118,Chat,Medium,Close,2026-02-19T11:17:46Z,Ravi Patel
TKT-2026-0119,Chat,Medium,Assign,2026-02-19T12:26:47Z,Grace Lee
TKT-2026-0120,Chat,High,Triage,2026-02-19T12:40:27Z,Ingrid Nilsen
TKT-2026-0121,Chat,Medium,Log Ticket,2026-02-19T13:47:50Z,Ravi Patel
TKT-2026-0119,Chat,Medium,Investigate,2026-02-19T13:51:47Z,Grace Lee
TKT-2026-0121,Chat,Medium,Triage,2026-02-19T14:10:50Z,Ravi Patel
TKT-2026-0115,Phone,High,Resolve,2026-02-19T14:14:09Z,Sam Cole
TKT-2026-0122,Chat,Critical,Log Ticket,2026-02-19T14:49:19Z,Mo Farah
TKT-2026-0123,Portal,High,Log Ticket,2026-02-19T15:24:43Z,Sam Cole
TKT-2026-0124,Chat,Medium,Log Ticket,2026-02-19T15:31:59Z,Ravi Patel
TKT-2026-0121,Chat,Medium,Assign,2026-02-19T15:55:50Z,Ravi Patel
TKT-2026-0123,Portal,High,Triage,2026-02-19T16:02:43Z,Sam Cole
TKT-2026-0123,Portal,High,Assign,2026-02-19T16:10:43Z,Sam Cole
TKT-2026-0120,Chat,High,Assign,2026-02-19T17:32:27Z,Ingrid Nilsen
TKT-2026-0122,Chat,Critical,Triage,2026-02-19T17:41:19Z,Mo Farah
TKT-2026-0124,Chat,Medium,Triage,2026-02-19T17:50:59Z,Ravi Patel
TKT-2026-0115,Phone,High,Close,2026-02-19T19:23:09Z,Sam Cole
TKT-2026-0121,Chat,Medium,Investigate,2026-02-19T20:54:50Z,Ravi Patel
TKT-2026-0120,Chat,High,Investigate,2026-02-19T21:04:27Z,Ingrid Nilsen
TKT-2026-0122,Chat,Critical,Assign,2026-02-19T22:08:19Z,Mo Farah
TKT-2026-0123,Portal,High,Investigate,2026-02-19T23:10:43Z,Sam Cole
TKT-2026-0124,Chat,Medium,Resolve,2026-02-19T23:48:59Z,Ravi Patel
TKT-2026-0122,Chat,Critical,Investigate,2026-02-20T03:17:19Z,Mo Farah
TKT-2026-0124,Chat,Medium,Close,2026-02-20T04:05:59Z,Ravi Patel
TKT-2026-0123,Portal,High,Resolve,2026-02-20T06:48:43Z,Sam Cole
TKT-2026-0119,Chat,Medium,Resolve,2026-02-20T09:42:47Z,Grace Lee
TKT-2026-0125,Portal,Low,Log Ticket,2026-02-20T10:43:23Z,Grace Lee
TKT-2026-0125,Portal,Low,Triage,2026-02-20T11:31:23Z,Grace Lee
TKT-2026-0126,Chat,Medium,Log Ticket,2026-02-20T11:38:47Z,Ravi Patel
TKT-2026-0112,Chat,Medium,Reopen,2026-02-20T11:46:19Z,Ravi Patel
TKT-2026-0119,Chat,Medium,Close,2026-02-20T11:50:47Z,Grace Lee
TKT-2026-0120,Chat,High,Resolve,2026-02-20T11:57:27Z,Ingrid Nilsen
TKT-2026-0125,Portal,Low,Assign,2026-02-20T13:18:23Z,Grace Lee
TKT-2026-0126,Chat,Medium,Triage,2026-02-20T13:35:47Z,Ravi Patel
TKT-2026-0127,Email,Critical,Log Ticket,2026-02-20T14:53:02Z,Grace Lee
TKT-2026-0126,Chat,Medium,Assign,2026-02-20T15:06:47Z,Ravi Patel
TKT-2026-0125,Portal,Low,Investigate,2026-02-20T15:10:23Z,Grace Lee
TKT-2026-0123,Portal,High,Close,2026-02-20T15:36:43Z,Sam Cole
TKT-2026-0120,Chat,High,Close,2026-02-20T15:44:27Z,Ingrid Nilsen
TKT-2026-0128,Portal,Low,Log Ticket,2026-02-20T16:37:28Z,Mo Farah
TKT-2026-0121,Chat,Medium,Resolve,2026-02-20T17:12:50Z,Ravi Patel
TKT-2026-0129,Portal,Medium,Log Ticket,2026-02-20T17:32:49Z,Sam Cole
TKT-2026-0127,Email,Critical,Triage,2026-02-20T17:50:02Z,Grace Lee
TKT-2026-0128,Portal,Low,Triage,2026-02-20T19:32:28Z,Mo Farah
TKT-2026-0128,Portal,Low,Assign,2026-02-20T19:38:28Z,Mo Farah
TKT-2026-0112,Chat,Medium,Investigate,2026-02-20T19:46:19Z,Ravi Patel
TKT-2026-0114,Portal,Critical,Resolve,2026-02-20T19:46:45Z,Ingrid Nilsen
TKT-2026-0127,Email,Critical,Assign,2026-02-20T19:56:02Z,Grace Lee
TKT-2026-0126,Chat,Medium,Investigate,2026-02-20T20:18:47Z,Ravi Patel
TKT-2026-0129,Portal,Medium,Triage,2026-02-20T20:30:49Z,Sam Cole
TKT-2026-0129,Portal,Medium,Assign,2026-02-20T22:06:49Z,Sam Cole
TKT-2026-0122,Chat,Critical,Resolve,2026-02-20T22:49:19Z,Mo Farah
TKT-2026-0128,Portal,Low,Investigate,2026-02-20T23:47:28Z,Mo Farah
TKT-2026-0121,Chat,Medium,Close,2026-02-21T01:53:50Z,Ravi Patel
TKT-2026-0129,Portal,Medium,Investigate,2026-02-21T02:19:49Z,Sam Cole
TKT-2026-0127,Email,Critical,Investigate,2026-02-21T02:21:02Z,Grace Lee
TKT-2026-0112,Chat,Medium,Resolve,2026-02-21T03:31:19Z,Ravi Patel
TKT-2026-0109,Email,Critical,Reopen,2026-02-21T03:54:00Z,Ravi Patel
TKT-2026-0114,Portal,Critical,Close,2026-02-21T04:21:45Z,Ingrid Nilsen
TKT-2026-0109,Email,Critical,Investigate,2026-02-21T06:05:00Z,Ravi Patel
TKT-2026-0122,Chat,Critical,Close,2026-02-21T06:34:19Z,Mo Farah
TKT-2026-0112,Chat,Medium,Close,2026-02-21T07:51:19Z,Ravi Patel
TKT-2026-0127,Email,Critical,Resolve,2026-02-21T08:09:02Z,Grace Lee
TKT-2026-0125,Portal,Low,Resolve,2026-02-21T08:24:23Z,Grace Lee
TKT-2026-0128,Portal,Low,Escalate,2026-02-21T10:16:28Z,Mo Farah
TKT-2026-0127,Email,Critical,Close,2026-02-21T12:51:02Z,Grace Lee
TKT-2026-0125,Portal,Low,Close,2026-02-21T13:52:23Z,Grace Lee
TKT-2026-0126,Chat,Medium,Resolve,2026-02-21T15:58:47Z,Ravi Patel
TKT-2026-0129,Portal,Medium,Resolve,2026-02-21T19:57:49Z,Sam Cole
TKT-2026-0109,Email,Critical,Resolve,2026-02-21T21:34:00Z,Ravi Patel
TKT-2026-0126,Chat,Medium,Close,2026-02-21T22:55:47Z,Ravi Patel
TKT-2026-0109,Email,Critical,Close,2026-02-21T23:08:00Z,Ravi Patel
TKT-2026-0128,Portal,Low,Resolve,2026-02-22T03:34:28Z,Mo Farah
TKT-2026-0129,Portal,Medium,Close,2026-02-22T04:09:49Z,Sam Cole
TKT-2026-0128,Portal,Low,Close,2026-02-22T09:26:28Z,Mo Farah
TKT-2026-0130,Portal,Medium,Log Ticket,2026-02-23T08:27:34Z,Ingrid Nilsen
TKT-2026-0131,Portal,Medium,Log Ticket,2026-02-23T09:02:57Z,Mo Farah
TKT-2026-0131,Portal,Medium,Triage,2026-02-23T09:44:57Z,Mo Farah
TKT-2026-0132,Phone,Medium,Log Ticket,2026-02-23T10:49:38Z,Ingrid Nilsen
TKT-2026-0131,Portal,Medium,Assign,2026-02-23T10:56:57Z,Mo Farah
TKT-2026-0130,Portal,Medium,Triage,2026-02-23T11:10:34Z,Ingrid Nilsen
TKT-2026-0133,Email,Critical,Log Ticket,2026-02-23T12:31:55Z,Mo Farah
TKT-2026-0134,Email,Medium,Log Ticket,2026-02-23T12:55:54Z,Grace Lee
TKT-2026-0135,Portal,Medium,Log Ticket,2026-02-23T13:10:47Z,Ingrid Nilsen
TKT-2026-0130,Portal,Medium,Assign,2026-02-23T13:31:34Z,Ingrid Nilsen
TKT-2026-0132,Phone,Medium,Triage,2026-02-23T13:35:38Z,Ingrid Nilsen
TKT-2026-0134,Email,Medium,Triage,2026-02-23T14:42:54Z,Grace Lee
TKT-2026-0133,Email,Critical,Triage,2026-02-23T14:45:55Z,Mo Farah
TKT-2026-0132,Phone,Medium,Assign,2026-02-23T15:29:38Z,Ingrid Nilsen
TKT-2026-0135,Portal,Medium,Triage,2026-02-23T15:36:47Z,Ingrid Nilsen
TKT-2026-0135,Portal,Medium,Assign,2026-02-23T15:41:47Z,Ingrid Nilsen
TKT-2026-0136,Chat,Medium,Log Ticket,2026-02-23T16:45:26Z,Ravi Patel
TKT-2026-0135,Portal,Medium,Investigate,2026-02-23T16:48:47Z,Ingrid Nilsen
TKT-2026-0137,Email,Medium,Log Ticket,2026-02-23T16:50:57Z,Sam Cole
TKT-2026-0134,Email,Medium,Assign,2026-02-23T17:32:54Z,Grace Lee
TKT-2026-0120,Chat,High,Reopen,2026-02-23T17:41:27Z,Ingrid Nilsen
TKT-2026-0137,Email,Medium,Triage,2026-02-23T18:01:57Z,Sam Cole
TKT-2026-0138,Phone,Medium,Log Ticket,2026-02-23T18:02:58Z,Mo Farah
TKT-2026-0131,Portal,Medium,Investigate,2026-02-23T18:13:57Z,Mo Farah
TKT-2026-0136,Chat,Medium,Triage,2026-02-23T18:29:26Z,Ravi Patel
TKT-2026-0138,Phone,Medium,Triage,2026-02-23T19:50:58Z,Mo Farah
TKT-2026-0133,Email,Critical,Resolve,2026-02-23T19:54:55Z,Mo Farah
TKT-2026-0136,Chat,Medium,Assign,2026-02-23T20:32:26Z,Ravi Patel
TKT-2026-0130,Portal,Medium,Investigate,2026-02-23T21:08:34Z,Ingrid Nilsen
TKT-2026-0120,Chat,High,Investigate,2026-02-23T22:50:27Z,Ingrid Nilsen
TKT-2026-0132,Phone,Medium,Investigate,2026-02-23T23:08:38Z,Ingrid Nilsen
TKT-2026-0131,Portal,Medium,Resolve,2026-02-23T23:37:57Z,Mo Farah
TKT-2026-0134,Email,Medium,Investigate,2026-02-23T23:46:54Z,Grace Lee
TKT-2026-0138,Phone,Medium,Assign,2026-02-24T00:05:58Z,Mo Farah
TKT-2026-0136,Chat,Medium,Investigate,2026-02-24T00:07:26Z,Ravi Patel
TKT-2026-0131,Portal,Medium,Close,2026-02-24T01:02:57Z,Mo Farah
TKT-2026-0133,Email,Critical,Close,2026-02-24T01:15:55Z,Mo Farah
TKT-2026-0135,Portal,Medium,Resolve,2026-02-24T02:19:47Z,Ingrid Nilsen
TKT-2026-0130,Portal,Medium,Escalate,2026-02-24T02:20:34Z,Ingrid Nilsen
TKT-2026-0137,Email,Medium,Resolve,2026-02-24T04:13:57Z,Sam Cole
TKT-2026-0135,Portal,Medium,Close,2026-02-24T04:52:47Z,Ingrid Nilsen
TKT-2026-0138,Phone,Medium,Investigate,2026-02-24T05:21:58Z,Mo Farah
TKT-2026-0134,Email,Medium,Resolve,2026-02-24T09:21:54Z,Grace Lee
TKT-2026-0139,Email,Critical,Log Ticket,2026-02-24T10:22:05Z,Ingrid Nilsen
TKT-2026-0139,Email,Critical,Triage,2026-02-24T11:20:05Z,Ingrid Nilsen
TKT-2026-0140,Phone,Critical,Log Ticket,2026-02-24T11:20:29Z,Mo Farah
TKT-2026-0140,Phone,Critical,Triage,2026-02-24T11:35:29Z,Mo Farah
TKT-2026-0141,Chat,High,Log Ticket,2026-02-24T11:35:42Z,Ravi Patel
TKT-2026-0136,Chat,Medium,Resolve,2026-02-24T11:55:26Z,Ravi Patel
TKT-2026-0137,Email,Medium,Close,2026-02-24T12:36:57Z,Sam Cole
TKT-2026-0142,Chat,High,Log Ticket,2026-02-24T13:09:04Z,Grace Lee
TKT-2026-0143,Chat,Medium,Log Ticket,2026-02-24T13:21:28Z,Grace Lee
TKT-2026-0142,Chat,High,Triage,2026-02-24T14:12:04Z,Grace Lee
TKT-2026-0141,Chat,High,Triage,2026-02-24T14:18:42Z,Ravi Patel
TKT-2026-0139,Email,Critical,Assign,2026-02-24T14:58:05Z,Ingrid Nilsen
TKT-2026-0140,Phone,Critical,Assign,2026-02-24T15:25:29Z,Mo Farah
TKT-2026-0141,Chat,High,Assign,2026-02-24T15:25:42Z,Ravi Patel
TKT-2026-0143,Chat,Medium,Triage,2026-02-24T15:38:28Z,Grace Lee
TKT-2026-0120,Chat,High,Resolve,2026-02-24T15:47:27Z,Ingrid Nilsen
TKT-2026-0144,Phone,Critical,Log Ticket,2026-02-24T16:05:03Z,Mo Farah
TKT-2026-0144,Phone,Critical,Triage,2026-02-24T16:18:03Z,Mo Farah
TKT-2026-0144,Phone,Critical,Assign,2026-02-24T16:26:03Z,Mo Farah
TKT-2026-0145,Portal,Critical,Log Ticket,2026-02-24T16:44:39Z,Mo Farah
TKT-2026-0146,Portal,Critical,Log Ticket,2026-02-24T16:58:24Z,Sam Cole
TKT-2026-0120,Chat,High,Close,2026-02-24T17:12:27Z,Ingrid Nilsen
TKT-2026-0141,Chat,High,Investigate,2026-02-24T17:17:42Z,Ravi Patel
TKT-2026-0134,Email,Medium,Close,2026-02-24T17:20:54Z,Grace Lee
TKT-2026-0145,Portal,Critical,Triage,2026-02-24T17:50:39Z,Mo Farah
TKT-2026-0147,Phone,Low,Log Ticket,2026-02-24T18:16:37Z,Sam Cole
TKT-2026-0139,Email,Critical,Investigate,2026-02-24T18:33:05Z,Ingrid Nilsen
TKT-2026-0146,Portal,Critical,Triage,2026-02-24T18:58:24Z,Sam Cole
TKT-2026-0136,Chat,Medium,Close,2026-02-24T19:02:26Z,Ravi Patel
TKT-2026-0143,Chat,Medium,Assign,2026-02-24T19:06:28Z,Grace Lee
TKT-2026-0130,Portal,Medium,Resolve,2026-02-24T19:37:34Z,Ingrid Nilsen
TKT-2026-0139,Email,Critical,Resolve,2026-02-24T20:05:05Z,Ingrid Nilsen
TKT-2026-0145,Portal,Critical,Assign,2026-02-24T20:49:39Z,Mo Farah
TKT-2026-0147,Phone,Low,Triage,2026-02-24T20:55:37Z,Sam Cole
TKT-2026-0147,Phone,Low,Assign,2026-02-24T21:09:37Z,Sam Cole
TKT-2026-0142,Chat,High,Resolve,2026-02-24T22:12:04Z,Grace Lee
TKT-2026-0140,Phone,Critical,Investigate,2026-02-24T22:14:29Z,Mo Farah
TKT-2026-0145,Portal,Critical,Investigate,2026-02-24T22:29:39Z,Mo Farah
TKT-2026-0146,Portal,Critical,Assign,2026-02-24T22:54:24Z,Sam Cole
TKT-2026-0139,Email,Critical,Close,2026-02-24T23:05:05Z,Ingrid Nilsen
TKT-2026-0143,Chat,Medium,Investigate,2026-02-24T23:25:28Z,Grace Lee
TKT-2026-0142,Chat,High,Close,2026-02-24T23:29:04Z,Grace Lee
TKT-2026-0132,Phone,Medium,Resolve,2026-02-24T23:41:38Z,Ingrid Nilsen
TKT-2026-0144,Phone,Critical,Investigate,2026-02-25T00:13:03Z,Mo Farah
TKT-2026-0146,Portal,Critical,Investigate,2026-02-25T01:01:24Z,Sam Cole
TKT-2026-0121,Chat,Medium,Reopen,2026-02-25T02:02:50Z,Ravi Patel
TKT-2026-0138,Phone,Medium,Resolve,2026-02-25T02:27:58Z,Mo Farah
TKT-2026-0144,Phone,Critical,Escalate,2026-02-25T03:59:03Z,Mo Farah
TKT-2026-0130,Portal,Medium,Close,2026-02-25T04:14:34Z,Ingrid Nilsen
TKT-2026-0147,Phone,Low,Investigate,2026-02-25T04:18:37Z,Sam Cole
TKT-2026-0145,Portal,Critical,Resolve,2026-02-25T04:23:39Z,Mo Farah
TKT-2026-0140,Phone,Critical,Resolve,2026-02-25T06:22:29Z,Mo Farah
TKT-2026-0132,Phone,Medium,Close,2026-02-25T07:11:38Z,Ingrid Nilsen
TKT-2026-0121,Chat,Medium,Investigate,2026-02-25T07:35:50Z,Ravi Patel
TKT-2026-0138,Phone,Medium,Close,2026-02-25T08:43:58Z,Mo Farah
TKT-2026-0145,Portal,Critical,Close,2026-02-25T09:09:39Z,Mo Farah
TKT-2026-0143,Chat,Medium,Escalate,2026-02-25T09:12:28Z,Grace Lee
TKT-2026-0144,Phone,Critical,Resolve,2026-02-25T11:08:03Z,Mo Farah
TKT-2026-0144,Phone,Critical,Close,2026-02-25T11:35:03Z,Mo Farah
TKT-2026-0148,Portal,Critical,Log Ticket,2026-02-25T11:54:05Z,Ingrid Nilsen
TKT-2026-0146,Portal,Critical,Resolve,2026-02-25T12:19:24Z,Sam Cole
TKT-2026-0141,Chat,High,Resolve,2026-02-25T12:21:42Z,Ravi Patel
TKT-2026-0149,Chat,Critical,Log Ticket,2026-02-25T12:45:29Z,Ingrid Nilsen
